Timestamp,Instance,Ram size,Cpu size,Storage,Db size,Rows count,Avg Obj size,First stage count,Avg response time,Docs / ms,allowDiskUse,Cpu user,Cpu nice,Cpu system,Cpu iowait,Mem free,Mem used,Mem usage,other response times,,,,
1549915812375,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,975739,41440,24,TRUE,0.06,0,0.014,0.006,225389,3819651,94.428,43468,42260,40221,40627,40624
1549916665253,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,1138852,51044.4,22,TRUE,0.144,0,0.012,0.006,239089.4,3805950.6,94.09,50211,51018,49797,52409,51787
1549917699037,documentdb-db.r4.large,15.25,2,unknown,1227600620,1980001,620.987,1301139,60413.4,22,TRUE,0.06,0,0.016,0.012,249417.2,3795622.8,93.836,61009,60018,61143,59772,60125
1549966421771,clickhouse-t2.medium,4,2,ebs-gp2-300-iops,174100600,1979101,88,5590,253.4,22,,9.942,0,5.422,0,301141.6,3743846.4,92.558,252,249,250,254,262
1549966431900,clickhouse-t2.medium,4,2,ebs-gp2-300-iops,174100600,1979101,88,11098,254.2,44,,9.238,0,6.122,0,308472.8,3736515.2,92.372,254,250,256,254,257
1549966442034,clickhouse-t2.medium,4,2,ebs-gp2-300-iops,174100600,1979101,88,27301,257,106,,10.362,0,5.944,0,306940.8,3738047.2,92.414,251,257,255,262,260
1549966452149,clickhouse-t2.medium,4,2,ebs-gp2-300-iops,174100600,1979101,88,54511,259.8,210,,9.556,0,5.932,0,336226.4,3708761.6,91.69,260,262,258,263,256
1549966462276,clickhouse-t2.medium,4,2,ebs-gp2-300-iops,174100600,1979101,88,1901814,347.2,5478,,18.274,0,6.226,0,329755.2,3715232.8,91.848,349,344,344,349,350
1549966472405,clickhouse-t2.medium,4,2,ebs-gp2-300-iops,174100600,1979101,88,1901814,347.2,5478,,18.208,0,6.132,0,333576,3711412,91.756,346,350,344,350,346
1549966482530,clickhouse-t2.medium,4,2,ebs-gp2-300-iops,174100600,1979101,88,1901814,346.8,5484,,18.306,0,6.334,0,331448.8,3713539.2,91.804,344,356,342,350,342
1549966492655,clickhouse-t2.medium,4,2,ebs-gp2-300-iops,174100600,1979101,88,320254,282,1136,,10.306,0,6.504,0,347296,3697692,91.416,281,283,278,287,281
1549966502774,clickhouse-t2.medium,4,2,ebs-gp2-300-iops,174100600,1979101,88,488532,275,1776,,12.05,0,5.62,0,339158.4,3705829.6,91.616,273,280,271,272,279
1549966512895,clickhouse-t2.medium,4,2,ebs-gp2-300-iops,174100600,1979101,88,645054,288,2240,,12.55,0,5.924,0,340503.2,3704484.8,91.582,288,285,289,293,285
1549966523023,clickhouse-t2.medium,4,2,ebs-gp2-300-iops,174100600,1979101,88,813696,306.2,2657,,13.84,0,5.718,0,322527.2,3722460.8,92.028,306,309,310,305,301
1549966533150,clickhouse-t2.medium,4,2,ebs-gp2-300-iops,174100600,1979101,88,977193,304,3214,,14.47,0,5.988,0,340665.6,3704322.4,91.58,305,304,300,307,304
1549966543274,clickhouse-t2.medium,4,2,ebs-gp2-300-iops,174100600,1979101,88,1134838,313.6,3619,,14.542,0,6.218,0,329456,3715532,91.854,308,317,319,310,314
1549966553399,clickhouse-t2.medium,4,2,ebs-gp2-300-iops,174100600,1979101,88,1302604,322.2,4043,,16.264,0,5.724,0,323948,3721040,91.992,323,326,318,323,321
1549966563528,clickhouse-t2.medium,4,2,ebs-gp2-300-iops,174100600,1979101,88,1459616,328.4,4445,,16.464,0,6.288,0,306076.8,3738911.2,92.434,327,330,326,334,325
1549966573660,clickhouse-t2.medium,4,2,ebs-gp2-300-iops,174100600,1979101,88,1628027,333.2,4886,,17.194,0,6.308,0,313456.8,3731531.2,92.252,330,330,339,335,332
1549966583786,clickhouse-t2.medium,4,2,ebs-gp2-300-iops,174100600,1979101,88,1774189,340,5218,,17.282,0,6.696,0,312149.6,3732838.4,92.28,351,335,335,334,345
1549966593914,clickhouse-t2.medium,4,2,ebs-gp2-300-iops,174100600,1979101,88,1901822,345.8,5500,,17.788,0,6.33,0,316327.2,3728660.8,92.182,344,341,348,350,346
1549969577806,clickhouse-m5.xlarge,16,4,gp2-600iops,418724414,4759101,88,5357,230.4,23,,5.05,0,2.748,0.05,11857362.4,4100257.6,25.694,228,233,223,236,232
1549969587999,clickhouse-m5.xlarge,16,4,gp2-600iops,418724414,4759101,88,10766,252,43,,6,0,2.35,0,11840696,4116924,25.798,237,232,348,208,235
1549969598098,clickhouse-m5.xlarge,16,4,gp2-600iops,418724414,4759101,88,26967,230.4,117,,4.558,0,2.304,0,11876847.2,4080772.8,25.572,229,230,224,235,234
1549969608201,clickhouse-m5.xlarge,16,4,gp2-600iops,418724414,4759101,88,53670,231.4,232,,4.838,0,2.792,0,11830372,4127248,25.86,228,236,237,221,235
1549969618305,clickhouse-m5.xlarge,16,4,gp2-600iops,418724414,4759101,88,1798744,327.6,5491,,9.29,0,2.898,0,11872964,4084656,25.596,325,330,323,317,343
1549969628416,clickhouse-m5.xlarge,16,4,gp2-600iops,418724414,4759101,88,1798744,347,5184,,10.738,0,3.048,0,11862503.2,4095116.8,25.662,293,343,342,423,334
1549969638524,clickhouse-m5.xlarge,16,4,gp2-600iops,418724414,4759101,88,1798745,347,5184,,9.62,0,3.256,0,11829018.4,4128601.6,25.872,337,409,343,314,332
1549969648631,clickhouse-m5.xlarge,16,4,gp2-600iops,418724414,4759101,88,315801,242.2,1304,,5.308,0,2.502,0,11842532,4115088,25.788,226,253,243,230,259
1549969658740,clickhouse-m5.xlarge,16,4,gp2-600iops,418724414,4759101,88,481144,274.6,1752,,6.356,0,2.35,0.05,11838266.4,4119353.6,25.816,274,265,344,237,253
1549969668848,clickhouse-m5.xlarge,16,4,gp2-600iops,418724414,4759101,88,637222,269.6,2364,,6.206,0,3.052,0,11860343.2,4097276.8,25.678,262,267,271,274,274
1549969678959,clickhouse-m5.xlarge,16,4,gp2-600iops,418724414,4759101,88,804035,275.2,2922,,6.556,0,2.702,0,11892485.6,4065134.4,25.474,258,274,279,283,282
1549969689062,clickhouse-m5.xlarge,16,4,gp2-600iops,418724414,4759101,88,966211,283.8,3405,,6.998,0,2.748,0,11893229.6,4064390.4,25.472,289,289,287,276,278
1549969699167,clickhouse-m5.xlarge,16,4,gp2-600iops,418724414,4759101,88,1122834,292,3845,,7.25,0,2.802,0,11901554.4,4056065.6,25.418,280,301,289,291,299
1549969709278,clickhouse-m5.xlarge,16,4,gp2-600iops,418724414,4759101,88,1289243,296.8,4344,,7.508,0,2.604,0,11877153.6,4080466.4,25.568,304,306,306,276,292
1549969719388,clickhouse-m5.xlarge,16,4,gp2-600iops,418724414,4759101,88,1444260,313.2,4611,,8.258,0,2.654,0,11889252.8,4068367.2,25.494,317,302,314,314,319
1549969729494,clickhouse-m5.xlarge,16,4,gp2-600iops,418724414,4759101,88,1610741,316.4,5091,,8.712,0,2.604,0,11870172,4087448,25.612,335,305,325,285,332
1549969739604,clickhouse-m5.xlarge,16,4,gp2-600iops,418724414,4759101,88,1755525,322.8,5438,,8.7,0,2.798,0,11863853.6,4093766.4,25.652,353,309,326,318,308
1549969749716,clickhouse-m5.xlarge,16,4,gp2-600iops,418724414,4759101,88,1798754,330.2,5447,,9.746,0,2.5,0,11872086.4,4085533.6,25.604,320,342,340,306,343
1549984976466,clickhouse-m5.xlarge,16,4,gp2-600iops,1777895164,20439101,88,54301,2021.4,27,,21.288,0,11.932,2.524,1121277.6,14836342.4,92.972,2165,2049,1914,1964,2015
1549984994588,clickhouse-m5.xlarge,16,4,gp2-600iops,1777895164,20439101,88,108797,1907.4,57,,20.054,0,10.132,0,1481224,14476396,90.72,1947,1870,1908,1906,1906
1549985012718,clickhouse-m5.xlarge,16,4,gp2-600iops,1777895164,20439101,88,273101,2004.2,136,,21.402,0,10.464,0.024,1423624.8,14533995.2,91.078,1935,2022,2023,2023,2018
1549985030841,clickhouse-m5.xlarge,16,4,gp2-600iops,1777895164,20439101,88,546493,1981.8,276,,21.22,0,9.934,0,1419988.8,14537631.2,91.1,1956,2003,2047,1982,1921
1549985058020,clickhouse-m5.xlarge,16,4,gp2-600iops,1777895164,20439101,88,18852548,2859.4,6593,,25.934,0,8.114,0,1212188.8,14745431.2,92.402,3023,2818,2689,2773,2994
1549985084914,clickhouse-m5.xlarge,16,4,gp2-600iops,1777895164,20439101,88,18852562,2833.8,6653,,26.894,0,7.906,0,1262976,14694644,92.086,2730,2969,2689,3054,2727
1549985111839,clickhouse-m5.xlarge,16,4,gp2-600iops,1777895164,20439101,88,18852578,2926.8,6441,,27.506,0,8.514,0.034,1210580.8,14747039.2,92.414,2770,2920,2957,2972,3015
1549985130110,clickhouse-m5.xlarge,16,4,gp2-600iops,1777895164,20439101,88,3224268,2131.2,1513,,22.536,0,9.756,0.024,1162728.8,14794891.2,92.712,2140,2131,2140,2131,2114
1549985148445,clickhouse-m5.xlarge,16,4,gp2-600iops,1777895164,20439101,88,4920467,2209,2227,,22.134,0,9.89,0,1176279.2,14781340.8,92.628,2220,2231,2240,2168,2186
1549985166867,clickhouse-m5.xlarge,16,4,gp2-600iops,1777895164,20439101,88,6508248,2288.8,2844,,22.2,0,9.936,0,1123957.6,14833662.4,92.956,2276,2233,2306,2292,2337
1549985185382,clickhouse-m5.xlarge,16,4,gp2-600iops,1777895164,20439101,88,8202660,2366,3467,,22.974,0,9.354,0,1145136.8,14812483.2,92.822,2370,2328,2425,2382,2325
1549985203938,clickhouse-m5.xlarge,16,4,gp2-600iops,1777895164,20439101,88,9843857,2386.2,4125,,22.902,0,9.524,0,1202201.6,14755418.4,92.466,2405,2418,2368,2374,2366
1549985222562,clickhouse-m5.xlarge,16,4,gp2-600iops,1777895164,20439101,88,11428661,2457.4,4651,,22.876,0,9.68,0,1113879.2,14843740.8,93.018,2468,2420,2380,2483,2536
1549985247330,clickhouse-m5.xlarge,16,4,gp2-600iops,1777895164,20439101,88,13124515,2622.2,5005,,24.334,0,7.732,0,1160757.6,14796862.4,92.726,2618,2777,2446,2562,2708
1549985274068,clickhouse-m5.xlarge,16,4,gp2-600iops,1777895164,20439101,88,14710890,2666.8,5516,,24.224,0,7.886,0,1188540,14769080,92.55,2586,2593,2649,2644,2862
1549985300927,clickhouse-m5.xlarge,16,4,gp2-600iops,1777895164,20439101,88,16405801,2862.4,5731,,27.684,0,7.384,0,1203460,14754160,92.46,2695,2902,2884,2825,3006
1549985327824,clickhouse-m5.xlarge,16,4,gp2-600iops,1777895164,20439101,88,17880322,2765.8,6465,,25.536,0,7.814,0,1195232.8,14762387.2,92.51,2741,2692,2698,2859,2839
1549985354828,clickhouse-m5.xlarge,16,4,gp2-600iops,1777895164,20439101,88,18852744,2828.4,6666,,26.748,0,7.758,0,1244017.6,14713602.4,92.206,2842,2890,2789,2899,2722
1549990721097,m5.xlarge,16,4,gp2-600iops,9131896113,19960001,457,52875,462.2,114,TRUE,11.376,0,1.048,0.05,231504.8,15726115.2,98.55,1044,372,313,291,291
1549990731264,m5.xlarge,16,4,gp2-600iops,9131896113,19960001,457,107372,832,129,TRUE,19.542,0,0.95,0,243454.4,15714165.6,98.474,1336,1018,643,587,576
1549990763206,m5.xlarge,16,4,gp2-600iops,9131896113,19960001,457,271202,3157.6,86,TRUE,22.39,0,1.378,0,270856,15686764,98.304,3751,3532,3032,2857,2616
1549990911182,m5.xlarge,16,4,gp2-600iops,9131896113,19960001,457,544180,8828.6,62,TRUE,20.06,0,1.564,0,293278.2,15664341.8,98.164,7691,9014,9280,8904,9254
1549991155459,m5.xlarge,16,4,gp2-600iops,9131896113,19960001,457,817403,14474.2,56,TRUE,21.098,0,1.758,0.004,332198.6,15625421.4,97.918,13902,14447,14875,14624,14523
1549991570098,m5.xlarge,16,4,gp2-600iops,9131896113,19960001,457,1364577,23955.4,57,TRUE,20.542,0,1.632,0.002,391150.6,15566469.4,97.55,24091,24118,24442,23659,23467
1549992058589,m5.xlarge,16,4,gp2-600iops,9131896113,19960001,457,1637649,27858.4,59,TRUE,20.024,0,1.952,0.018,753150,15204470,95.282,27868,27890,27695,27790,28049
1549992995097,m5.xlarge,16,4,gp2-600iops,9131896113,19960001,457,3278989,55452,59,TRUE,21.416,0,1.686,0,842962.4,15114657.6,94.718,55336,55278,55588,55281,55777
1549994420225,m5.xlarge,16,4,gp2-600iops,9131896113,19960001,457,4921428,83240,59,TRUE,21.044,0,1.8,0,844768,15112852,94.706,83450,83055,83306,82855,83534
1549996314718,m5.xlarge,16,4,gp2-600iops,9131896113,19960001,457,6561730,111278.2,59,TRUE,21.386,0,1.776,0,962470,14995150,93.966,112099,110580,111839,110777,111096
1549998697637,m5.xlarge,16,4,gp2-600iops,9131896113,19960001,457,8201372,139387.4,59,TRUE,20.912,0,1.862,0,1161048.8,14796571.2,92.726,140110,138735,139274,139333,139485
1550001538950,m5.xlarge,16,4,gp2-600iops,9131896113,19960001,457,9841266,166787.4,59,TRUE,21.448,0,1.786,0,1211696.8,14745923.2,92.406,167953,166865,166384,166223,166512
